date;dish_name;quantity
09/03/2015;The Vegetables + Vegetables Pizza;2
10/03/2015;The Barbecue Chicken Pizza;6
10/03/2015;The Big Meat Pizza;8
10/03/2015;The Brie Carre Pizza;2
10/03/2015;The Calabrese Pizza;0
10/03/2015;The California Chicken Pizza;5
10/03/2015;The Chicken Alfredo Pizza;2
10/03/2015;The Chicken Pesto Pizza;6
10/03/2015;The Classic Deluxe Pizza;9
10/03/2015;The Five Cheese Pizza;3
10/03/2015;The Four Cheese Pizza;11
10/03/2015;The Greek Pizza;2
10/03/2015;The Green Garden Pizza;4
10/03/2015;The Hawaiian Pizza;10
10/03/2015;The Italian Capocollo Pizza;6
10/03/2015;The Italian Supreme Pizza;4
10/03/2015;The Italian Vegetables Pizza;3
10/03/2015;The Mediterranean Pizza;2
10/03/2015;The Mexicana Pizza;6
10/03/2015;The Napolitana Pizza;2
10/03/2015;The Pepper Salami Pizza;2
10/03/2015;The Pepperoni Pizza;5
10/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
10/03/2015;The Prosciutto and Arugula Pizza;2
10/03/2015;The Sicilian Pizza;4
10/03/2015;The Soppressata Pizza;1
10/03/2015;The Southwest Chicken Pizza;5
10/03/2015;The Spicy Italian Pizza;9
10/03/2015;The Spinach Pesto Pizza;2
10/03/2015;The Spinach Supreme Pizza;1
10/03/2015;The Spinach and Feta Pizza;3
10/03/2015;The Thai Chicken Pizza;10
10/03/2015;The Vegetables + Vegetables Pizza;5
11/03/2015;The Barbecue Chicken Pizza;4
11/03/2015;The Big Meat Pizza;6
11/03/2015;The Brie Carre Pizza;2
11/03/2015;The Calabrese Pizza;3
11/03/2015;The California Chicken Pizza;8
11/03/2015;The Chicken Alfredo Pizza;3
11/03/2015;The Chicken Pesto Pizza;0
11/03/2015;The Classic Deluxe Pizza;4
11/03/2015;The Five Cheese Pizza;8
11/03/2015;The Four Cheese Pizza;6
11/03/2015;The Greek Pizza;3
11/03/2015;The Green Garden Pizza;4
11/03/2015;The Hawaiian Pizza;5
11/03/2015;The Italian Capocollo Pizza;2
11/03/2015;The Italian Supreme Pizza;2
11/03/2015;The Italian Vegetables Pizza;2
11/03/2015;The Mediterranean Pizza;4
11/03/2015;The Mexicana Pizza;6
11/03/2015;The Napolitana Pizza;3
11/03/2015;The Pepper Salami Pizza;3
11/03/2015;The Pepperoni Pizza;4
11/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
11/03/2015;The Prosciutto and Arugula Pizza;3
11/03/2015;The Sicilian Pizza;3
11/03/2015;The Soppressata Pizza;2
11/03/2015;The Southwest Chicken Pizza;11
11/03/2015;The Spicy Italian Pizza;4
11/03/2015;The Spinach Pesto Pizza;3
11/03/2015;The Spinach Supreme Pizza;2
11/03/2015;The Spinach and Feta Pizza;5
11/03/2015;The Thai Chicken Pizza;10
11/03/2015;The Vegetables + Vegetables Pizza;7
12/03/2015;The Barbecue Chicken Pizza;8
12/03/2015;The Big Meat Pizza;2
12/03/2015;The Brie Carre Pizza;4
12/03/2015;The Calabrese Pizza;5
12/03/2015;The California Chicken Pizza;6
12/03/2015;The Chicken Alfredo Pizza;1
12/03/2015;The Chicken Pesto Pizza;2
12/03/2015;The Classic Deluxe Pizza;3
12/03/2015;The Five Cheese Pizza;4
12/03/2015;The Four Cheese Pizza;11
12/03/2015;The Greek Pizza;1
12/03/2015;The Green Garden Pizza;3
12/03/2015;The Hawaiian Pizza;3
12/03/2015;The Italian Capocollo Pizza;1
12/03/2015;The Italian Supreme Pizza;6
12/03/2015;The Italian Vegetables Pizza;2
12/03/2015;The Mediterranean Pizza;1
12/03/2015;The Mexicana Pizza;3
12/03/2015;The Napolitana Pizza;5
12/03/2015;The Pepper Salami Pizza;2
12/03/2015;The Pepperoni Pizza;3
12/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;9
12/03/2015;The Prosciutto and Arugula Pizza;8
12/03/2015;The Sicilian Pizza;4
12/03/2015;The Soppressata Pizza;1
12/03/2015;The Southwest Chicken Pizza;2
12/03/2015;The Spicy Italian Pizza;2
12/03/2015;The Spinach Pesto Pizza;3
12/03/2015;The Spinach Supreme Pizza;2
12/03/2015;The Spinach and Feta Pizza;4
12/03/2015;The Thai Chicken Pizza;3
12/03/2015;The Vegetables + Vegetables Pizza;5
13/03/2015;The Barbecue Chicken Pizza;8
13/03/2015;The Big Meat Pizza;15
13/03/2015;The Brie Carre Pizza;1
13/03/2015;The Calabrese Pizza;0
13/03/2015;The California Chicken Pizza;4
13/03/2015;The Chicken Alfredo Pizza;3
13/03/2015;The Chicken Pesto Pizza;3
13/03/2015;The Classic Deluxe Pizza;10
13/03/2015;The Five Cheese Pizza;2
13/03/2015;The Four Cheese Pizza;7
13/03/2015;The Greek Pizza;7
13/03/2015;The Green Garden Pizza;3
13/03/2015;The Hawaiian Pizza;7
13/03/2015;The Italian Capocollo Pizza;9
13/03/2015;The Italian Supreme Pizza;5
13/03/2015;The Italian Vegetables Pizza;4
13/03/2015;The Mediterranean Pizza;2
13/03/2015;The Mexicana Pizza;7
13/03/2015;The Napolitana Pizza;3
13/03/2015;The Pepper Salami Pizza;2
13/03/2015;The Pepperoni Pizza;13
13/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
13/03/2015;The Prosciutto and Arugula Pizza;3
13/03/2015;The Sicilian Pizza;9
13/03/2015;The Soppressata Pizza;2
13/03/2015;The Southwest Chicken Pizza;7
13/03/2015;The Spicy Italian Pizza;3
13/03/2015;The Spinach Pesto Pizza;5
13/03/2015;The Spinach Supreme Pizza;2
13/03/2015;The Spinach and Feta Pizza;8
13/03/2015;The Thai Chicken Pizza;13
13/03/2015;The Vegetables + Vegetables Pizza;4
14/03/2015;The Barbecue Chicken Pizza;5
14/03/2015;The Big Meat Pizza;5
14/03/2015;The Brie Carre Pizza;1
14/03/2015;The Calabrese Pizza;3
14/03/2015;The California Chicken Pizza;8
14/03/2015;The Chicken Alfredo Pizza;1
14/03/2015;The Chicken Pesto Pizza;1
14/03/2015;The Classic Deluxe Pizza;3
14/03/2015;The Five Cheese Pizza;3
14/03/2015;The Four Cheese Pizza;4
14/03/2015;The Greek Pizza;6
14/03/2015;The Green Garden Pizza;2
14/03/2015;The Hawaiian Pizza;4
14/03/2015;The Italian Capocollo Pizza;2
14/03/2015;The Italian Supreme Pizza;4
14/03/2015;The Italian Vegetables Pizza;4
14/03/2015;The Mediterranean Pizza;0
14/03/2015;The Mexicana Pizza;4
14/03/2015;The Napolitana Pizza;9
14/03/2015;The Pepper Salami Pizza;3
14/03/2015;The Pepperoni Pizza;4
14/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
14/03/2015;The Prosciutto and Arugula Pizza;4
14/03/2015;The Sicilian Pizza;7
14/03/2015;The Soppressata Pizza;4
14/03/2015;The Southwest Chicken Pizza;1
14/03/2015;The Spicy Italian Pizza;6
14/03/2015;The Spinach Pesto Pizza;2
14/03/2015;The Spinach Supreme Pizza;3
14/03/2015;The Spinach and Feta Pizza;4
14/03/2015;The Thai Chicken Pizza;5
14/03/2015;The Vegetables + Vegetables Pizza;5
15/03/2015;The Barbecue Chicken Pizza;10
15/03/2015;The Big Meat Pizza;6
15/03/2015;The Brie Carre Pizza;1
15/03/2015;The Calabrese Pizza;4
15/03/2015;The California Chicken Pizza;3
15/03/2015;The Chicken Alfredo Pizza;2
15/03/2015;The Chicken Pesto Pizza;1
15/03/2015;The Classic Deluxe Pizza;6
15/03/2015;The Five Cheese Pizza;3
15/03/2015;The Four Cheese Pizza;7
15/03/2015;The Greek Pizza;3
15/03/2015;The Green Garden Pizza;3
15/03/2015;The Hawaiian Pizza;6
15/03/2015;The Italian Capocollo Pizza;7
15/03/2015;The Italian Supreme Pizza;5
15/03/2015;The Italian Vegetables Pizza;0
15/03/2015;The Mediterranean Pizza;1
15/03/2015;The Mexicana Pizza;5
15/03/2015;The Napolitana Pizza;5
15/03/2015;The Pepper Salami Pizza;2
15/03/2015;The Pepperoni Pizza;5
15/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
15/03/2015;The Prosciutto and Arugula Pizza;2
15/03/2015;The Sicilian Pizza;6
15/03/2015;The Soppressata Pizza;2
15/03/2015;The Southwest Chicken Pizza;2
15/03/2015;The Spicy Italian Pizza;5
15/03/2015;The Spinach Pesto Pizza;2
15/03/2015;The Spinach Supreme Pizza;2
15/03/2015;The Spinach and Feta Pizza;6
15/03/2015;The Thai Chicken Pizza;10
15/03/2015;The Vegetables + Vegetables Pizza;4
16/03/2015;The Barbecue Chicken Pizza;5
16/03/2015;The Big Meat Pizza;8
16/03/2015;The Brie Carre Pizza;0
16/03/2015;The Calabrese Pizza;1
16/03/2015;The California Chicken Pizza;6
16/03/2015;The Chicken Alfredo Pizza;3
16/03/2015;The Chicken Pesto Pizza;3
16/03/2015;The Classic Deluxe Pizza;4
16/03/2015;The Five Cheese Pizza;4
16/03/2015;The Four Cheese Pizza;9
16/03/2015;The Greek Pizza;6
16/03/2015;The Green Garden Pizza;3
16/03/2015;The Hawaiian Pizza;5
16/03/2015;The Italian Capocollo Pizza;6
16/03/2015;The Italian Supreme Pizza;5
16/03/2015;The Italian Vegetables Pizza;2
16/03/2015;The Mediterranean Pizza;2
16/03/2015;The Mexicana Pizza;1
16/03/2015;The Napolitana Pizza;7
16/03/2015;The Pepper Salami Pizza;6
16/03/2015;The Pepperoni Pizza;4
16/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
16/03/2015;The Prosciutto and Arugula Pizza;4
16/03/2015;The Sicilian Pizza;4
16/03/2015;The Soppressata Pizza;1
16/03/2015;The Southwest Chicken Pizza;4
16/03/2015;The Spicy Italian Pizza;8
16/03/2015;The Spinach Pesto Pizza;2
16/03/2015;The Spinach Supreme Pizza;2
16/03/2015;The Spinach and Feta Pizza;8
16/03/2015;The Thai Chicken Pizza;5
16/03/2015;The Vegetables + Vegetables Pizza;7
17/03/2015;The Barbecue Chicken Pizza;13
17/03/2015;The Big Meat Pizza;8
17/03/2015;The Brie Carre Pizza;0
17/03/2015;The Calabrese Pizza;2
17/03/2015;The California Chicken Pizza;5
17/03/2015;The Chicken Alfredo Pizza;3
17/03/2015;The Chicken Pesto Pizza;3
17/03/2015;The Classic Deluxe Pizza;8
17/03/2015;The Five Cheese Pizza;3
17/03/2015;The Four Cheese Pizza;10
17/03/2015;The Greek Pizza;5
17/03/2015;The Green Garden Pizza;3
17/03/2015;The Hawaiian Pizza;10
17/03/2015;The Italian Capocollo Pizza;4
17/03/2015;The Italian Supreme Pizza;10
17/03/2015;The Italian Vegetables Pizza;3
17/03/2015;The Mediterranean Pizza;3
17/03/2015;The Mexicana Pizza;6
17/03/2015;The Napolitana Pizza;3
17/03/2015;The Pepper Salami Pizza;7
17/03/2015;The Pepperoni Pizza;7
17/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
17/03/2015;The Prosciutto and Arugula Pizza;6
17/03/2015;The Sicilian Pizza;9
17/03/2015;The Soppressata Pizza;4
17/03/2015;The Southwest Chicken Pizza;7
17/03/2015;The Spicy Italian Pizza;6
17/03/2015;The Spinach Pesto Pizza;4
17/03/2015;The Spinach Supreme Pizza;4
17/03/2015;The Spinach and Feta Pizza;9
17/03/2015;The Thai Chicken Pizza;6
17/03/2015;The Vegetables + Vegetables Pizza;4
18/03/2015;The Barbecue Chicken Pizza;9
18/03/2015;The Big Meat Pizza;5
18/03/2015;The Brie Carre Pizza;3
18/03/2015;The Calabrese Pizza;2
18/03/2015;The California Chicken Pizza;4
18/03/2015;The Chicken Alfredo Pizza;0
18/03/2015;The Chicken Pesto Pizza;3
18/03/2015;The Classic Deluxe Pizza;7
18/03/2015;The Five Cheese Pizza;2
18/03/2015;The Four Cheese Pizza;2
18/03/2015;The Greek Pizza;5
18/03/2015;The Green Garden Pizza;3
18/03/2015;The Hawaiian Pizza;11
18/03/2015;The Italian Capocollo Pizza;1
18/03/2015;The Italian Supreme Pizza;1
18/03/2015;The Italian Vegetables Pizza;5
18/03/2015;The Mediterranean Pizza;4
18/03/2015;The Mexicana Pizza;1
18/03/2015;The Napolitana Pizza;3
18/03/2015;The Pepper Salami Pizza;7
18/03/2015;The Pepperoni Pizza;3
18/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
18/03/2015;The Prosciutto and Arugula Pizza;3
18/03/2015;The Sicilian Pizza;3
18/03/2015;The Soppressata Pizza;1
18/03/2015;The Southwest Chicken Pizza;4
18/03/2015;The Spicy Italian Pizza;8
18/03/2015;The Spinach Pesto Pizza;1
18/03/2015;The Spinach Supreme Pizza;3
18/03/2015;The Spinach and Feta Pizza;3
18/03/2015;The Thai Chicken Pizza;8
18/03/2015;The Vegetables + Vegetables Pizza;5
19/03/2015;The Barbecue Chicken Pizza;8
19/03/2015;The Big Meat Pizza;6
19/03/2015;The Brie Carre Pizza;2
19/03/2015;The Calabrese Pizza;2
19/03/2015;The California Chicken Pizza;5
19/03/2015;The Chicken Alfredo Pizza;6
19/03/2015;The Chicken Pesto Pizza;4
19/03/2015;The Classic Deluxe Pizza;10
19/03/2015;The Five Cheese Pizza;3
19/03/2015;The Four Cheese Pizza;6
19/03/2015;The Greek Pizza;4
19/03/2015;The Green Garden Pizza;3
19/03/2015;The Hawaiian Pizza;5
19/03/2015;The Italian Capocollo Pizza;3
19/03/2015;The Italian Supreme Pizza;8
19/03/2015;The Italian Vegetables Pizza;3
19/03/2015;The Mediterranean Pizza;3
19/03/2015;The Mexicana Pizza;4
19/03/2015;The Napolitana Pizza;3
19/03/2015;The Pepper Salami Pizza;8
19/03/2015;The Pepperoni Pizza;5
19/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
19/03/2015;The Prosciutto and Arugula Pizza;4
19/03/2015;The Sicilian Pizza;5
19/03/2015;The Soppressata Pizza;6
19/03/2015;The Southwest Chicken Pizza;4
19/03/2015;The Spicy Italian Pizza;2
19/03/2015;The Spinach Pesto Pizza;3
19/03/2015;The Spinach Supreme Pizza;3
19/03/2015;The Spinach and Feta Pizza;5
19/03/2015;The Thai Chicken Pizza;7
19/03/2015;The Vegetables + Vegetables Pizza;2
20/03/2015;The Barbecue Chicken Pizza;8
20/03/2015;The Big Meat Pizza;2
20/03/2015;The Brie Carre Pizza;0
20/03/2015;The Calabrese Pizza;2
20/03/2015;The California Chicken Pizza;9
20/03/2015;The Chicken Alfredo Pizza;3
20/03/2015;The Chicken Pesto Pizza;3
20/03/2015;The Classic Deluxe Pizza;7
20/03/2015;The Five Cheese Pizza;7
20/03/2015;The Four Cheese Pizza;8
20/03/2015;The Greek Pizza;0
20/03/2015;The Green Garden Pizza;3
20/03/2015;The Hawaiian Pizza;6
20/03/2015;The Italian Capocollo Pizza;6
20/03/2015;The Italian Supreme Pizza;4
20/03/2015;The Italian Vegetables Pizza;1
20/03/2015;The Mediterranean Pizza;1
20/03/2015;The Mexicana Pizza;3
20/03/2015;The Napolitana Pizza;7
20/03/2015;The Pepper Salami Pizza;4
20/03/2015;The Pepperoni Pizza;7
20/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
20/03/2015;The Prosciutto and Arugula Pizza;4
20/03/2015;The Sicilian Pizza;2
20/03/2015;The Soppressata Pizza;1
20/03/2015;The Southwest Chicken Pizza;10
20/03/2015;The Spicy Italian Pizza;8
20/03/2015;The Spinach Pesto Pizza;4
20/03/2015;The Spinach Supreme Pizza;2
20/03/2015;The Spinach and Feta Pizza;7
20/03/2015;The Thai Chicken Pizza;8
20/03/2015;The Vegetables + Vegetables Pizza;6
21/03/2015;The Barbecue Chicken Pizza;4
21/03/2015;The Big Meat Pizza;6
21/03/2015;The Brie Carre Pizza;2
21/03/2015;The Calabrese Pizza;1
21/03/2015;The California Chicken Pizza;9
21/03/2015;The Chicken Alfredo Pizza;2
21/03/2015;The Chicken Pesto Pizza;1
21/03/2015;The Classic Deluxe Pizza;4
21/03/2015;The Five Cheese Pizza;6
21/03/2015;The Four Cheese Pizza;2
21/03/2015;The Greek Pizza;9
21/03/2015;The Green Garden Pizza;1
21/03/2015;The Hawaiian Pizza;10
21/03/2015;The Italian Capocollo Pizza;1
21/03/2015;The Italian Supreme Pizza;7
21/03/2015;The Italian Vegetables Pizza;5
21/03/2015;The Mediterranean Pizza;0
21/03/2015;The Mexicana Pizza;5
21/03/2015;The Napolitana Pizza;1
21/03/2015;The Pepper Salami Pizza;2
21/03/2015;The Pepperoni Pizza;8
21/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
21/03/2015;The Prosciutto and Arugula Pizza;2
21/03/2015;The Sicilian Pizza;8
21/03/2015;The Soppressata Pizza;3
21/03/2015;The Southwest Chicken Pizza;9
21/03/2015;The Spicy Italian Pizza;6
21/03/2015;The Spinach Pesto Pizza;4
21/03/2015;The Spinach Supreme Pizza;1
21/03/2015;The Spinach and Feta Pizza;2
21/03/2015;The Thai Chicken Pizza;8
21/03/2015;The Vegetables + Vegetables Pizza;4
22/03/2015;The Barbecue Chicken Pizza;2
22/03/2015;The Big Meat Pizza;2
22/03/2015;The Brie Carre Pizza;3
22/03/2015;The Calabrese Pizza;1
22/03/2015;The California Chicken Pizza;3
22/03/2015;The Chicken Alfredo Pizza;2
22/03/2015;The Chicken Pesto Pizza;3
22/03/2015;The Classic Deluxe Pizza;5
22/03/2015;The Five Cheese Pizza;3
22/03/2015;The Four Cheese Pizza;4
22/03/2015;The Greek Pizza;4
22/03/2015;The Green Garden Pizza;1
22/03/2015;The Hawaiian Pizza;4
22/03/2015;The Italian Capocollo Pizza;0
22/03/2015;The Italian Supreme Pizza;3
22/03/2015;The Italian Vegetables Pizza;2
22/03/2015;The Mediterranean Pizza;3
22/03/2015;The Mexicana Pizza;1
22/03/2015;The Napolitana Pizza;2
22/03/2015;The Pepper Salami Pizza;5
22/03/2015;The Pepperoni Pizza;6
22/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;0
22/03/2015;The Prosciutto and Arugula Pizza;2
22/03/2015;The Sicilian Pizza;3
22/03/2015;The Soppressata Pizza;0
22/03/2015;The Southwest Chicken Pizza;0
22/03/2015;The Spicy Italian Pizza;1
22/03/2015;The Spinach Pesto Pizza;2
22/03/2015;The Spinach Supreme Pizza;1
22/03/2015;The Spinach and Feta Pizza;2
22/03/2015;The Thai Chicken Pizza;3
22/03/2015;The Vegetables + Vegetables Pizza;4
23/03/2015;The Barbecue Chicken Pizza;10
23/03/2015;The Big Meat Pizza;2
23/03/2015;The Brie Carre Pizza;0
23/03/2015;The Calabrese Pizza;2
23/03/2015;The California Chicken Pizza;5
23/03/2015;The Chicken Alfredo Pizza;6
23/03/2015;The Chicken Pesto Pizza;3
23/03/2015;The Classic Deluxe Pizza;9
23/03/2015;The Five Cheese Pizza;6
23/03/2015;The Four Cheese Pizza;4
23/03/2015;The Greek Pizza;2
23/03/2015;The Green Garden Pizza;3
23/03/2015;The Hawaiian Pizza;8
23/03/2015;The Italian Capocollo Pizza;2
23/03/2015;The Italian Supreme Pizza;2
23/03/2015;The Italian Vegetables Pizza;4
23/03/2015;The Mediterranean Pizza;3
23/03/2015;The Mexicana Pizza;6
23/03/2015;The Napolitana Pizza;3
23/03/2015;The Pepper Salami Pizza;7
23/03/2015;The Pepperoni Pizza;8
23/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
23/03/2015;The Prosciutto and Arugula Pizza;3
23/03/2015;The Sicilian Pizza;6
23/03/2015;The Soppressata Pizza;3
23/03/2015;The Southwest Chicken Pizza;7
23/03/2015;The Spicy Italian Pizza;3
23/03/2015;The Spinach Pesto Pizza;2
23/03/2015;The Spinach Supreme Pizza;4
23/03/2015;The Spinach and Feta Pizza;2
23/03/2015;The Thai Chicken Pizza;3
23/03/2015;The Vegetables + Vegetables Pizza;2
24/03/2015;The Barbecue Chicken Pizza;6
24/03/2015;The Big Meat Pizza;7
24/03/2015;The Brie Carre Pizza;2
24/03/2015;The Calabrese Pizza;2
24/03/2015;The California Chicken Pizza;4
24/03/2015;The Chicken Alfredo Pizza;3
24/03/2015;The Chicken Pesto Pizza;2
24/03/2015;The Classic Deluxe Pizza;6
24/03/2015;The Five Cheese Pizza;3
24/03/2015;The Four Cheese Pizza;8
24/03/2015;The Greek Pizza;5
24/03/2015;The Green Garden Pizza;0
24/03/2015;The Hawaiian Pizza;4
24/03/2015;The Italian Capocollo Pizza;4
24/03/2015;The Italian Supreme Pizza;7
24/03/2015;The Italian Vegetables Pizza;1
24/03/2015;The Mediterranean Pizza;0
24/03/2015;The Mexicana Pizza;6
24/03/2015;The Napolitana Pizza;2
24/03/2015;The Pepper Salami Pizza;5
24/03/2015;The Pepperoni Pizza;5
24/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
24/03/2015;The Prosciutto and Arugula Pizza;3
24/03/2015;The Sicilian Pizza;10
24/03/2015;The Soppressata Pizza;1
24/03/2015;The Southwest Chicken Pizza;6
24/03/2015;The Spicy Italian Pizza;4
24/03/2015;The Spinach Pesto Pizza;1
24/03/2015;The Spinach Supreme Pizza;1
24/03/2015;The Spinach and Feta Pizza;4
24/03/2015;The Thai Chicken Pizza;12
24/03/2015;The Vegetables + Vegetables Pizza;4
25/03/2015;The Barbecue Chicken Pizza;5
25/03/2015;The Big Meat Pizza;3
25/03/2015;The Brie Carre Pizza;1
25/03/2015;The Calabrese Pizza;1
25/03/2015;The California Chicken Pizza;8
25/03/2015;The Chicken Alfredo Pizza;2
25/03/2015;The Chicken Pesto Pizza;4
25/03/2015;The Classic Deluxe Pizza;6
25/03/2015;The Five Cheese Pizza;3
25/03/2015;The Four Cheese Pizza;6
25/03/2015;The Greek Pizza;1
25/03/2015;The Green Garden Pizza;0
25/03/2015;The Hawaiian Pizza;5
25/03/2015;The Italian Capocollo Pizza;2
25/03/2015;The Italian Supreme Pizza;4
25/03/2015;The Italian Vegetables Pizza;3
25/03/2015;The Mediterranean Pizza;4
25/03/2015;The Mexicana Pizza;3
25/03/2015;The Napolitana Pizza;2
25/03/2015;The Pepper Salami Pizza;3
25/03/2015;The Pepperoni Pizza;5
25/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
25/03/2015;The Prosciutto and Arugula Pizza;3
25/03/2015;The Sicilian Pizza;7
25/03/2015;The Soppressata Pizza;7
25/03/2015;The Southwest Chicken Pizza;3
25/03/2015;The Spicy Italian Pizza;5
25/03/2015;The Spinach Pesto Pizza;3
25/03/2015;The Spinach Supreme Pizza;2
25/03/2015;The Spinach and Feta Pizza;2
25/03/2015;The Thai Chicken Pizza;5
25/03/2015;The Vegetables + Vegetables Pizza;3
26/03/2015;The Barbecue Chicken Pizza;7
26/03/2015;The Big Meat Pizza;6
26/03/2015;The Brie Carre Pizza;2
26/03/2015;The Calabrese Pizza;4
26/03/2015;The California Chicken Pizza;8
26/03/2015;The Chicken Alfredo Pizza;3
26/03/2015;The Chicken Pesto Pizza;5
26/03/2015;The Classic Deluxe Pizza;7
26/03/2015;The Five Cheese Pizza;1
26/03/2015;The Four Cheese Pizza;3
26/03/2015;The Greek Pizza;2
26/03/2015;The Green Garden Pizza;2
26/03/2015;The Hawaiian Pizza;11
26/03/2015;The Italian Capocollo Pizza;5
26/03/2015;The Italian Supreme Pizza;4
26/03/2015;The Italian Vegetables Pizza;4
26/03/2015;The Mediterranean Pizza;3
26/03/2015;The Mexicana Pizza;4
26/03/2015;The Napolitana Pizza;2
26/03/2015;The Pepper Salami Pizza;2
26/03/2015;The Pepperoni Pizza;7
26/03/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
26/03/2015;The Prosciutto and Arugula Pizza;4
26/03/2015;The Sicilian Pizza;4
26/03/2015;The Soppressata Pizza;6
26/03/2015;The Southwest Chicken Pizza;8
26/03/2015;The Spicy Italian Pizza;6
26/03/2015;The Spinach Pesto Pizza;2
26/03/2015;The Spinach Supreme Pizza;1
26/03/2015;The Spinach and Feta Pizza;3
26/03/2015;The Thai Chicken Pizza;7
26/03/2015;The Vegetables + Vegetables Pizza;1
27/03/2015;The Barbecue Chicken Pizza;6
27/03/2015;The Big Meat Pizza;3
27/03/2015;The Brie Carre Pizza;0
27/03/2015;The Calabrese Pizza;2
27/03/2015;The California Chicken Pizza;5
27/03/2015;The Chicken Alfredo Pizza;3
27/03/2015;The Chicken Pesto Pizza;4
27/03/2015;The Classic Deluxe Pizza;9
27/03/2015;The Five Cheese Pizza;7
27/03/2015;The Four Cheese Pizza;4
27/03/2015;The Greek Pizza;7
27/03/2015;The Green Garden Pizza;6
27/03/2015;The Hawaiian Pizza;7
27/03/2015;The Italian Capocollo Pizza;8
27/03/2015;The Italian Supreme Pizza;6
27/03/2015;The Italian Vegetables Pizza;3
27/03/2015;The Mediterranean Pizza;3
27/03/2015;The Mexicana Pizza;4
27/03/2015;The Napolitana Pizza;3
27/03/2015;The Pepper Salami Pizza;3
27/03/2015;The Pepperoni Pizza;8
